time,open,high,low,close,volume
2022-01-21 14:00:00+00:00,38490,38567,38272,38366,11392307.7129
2022-01-21 14:15:00+00:00,38366,38603,38264,38600,14044879.0405
2022-01-21 14:30:00+00:00,38600,38880,38384,38384,33512091.674
2022-01-21 14:45:00+00:00,38385,38658,38282,38434,30382010.4923
2022-01-21 15:00:00+00:00,38432,38550,38237,38330,30175868.7768
2022-01-21 15:15:00+00:00,38335,38566,38102,38455,24132410.1221
2022-01-21 15:30:00+00:00,38466,38883,38431,38766,29666520.4929
2022-01-21 15:45:00+00:00,38765,39044,38687,38850,21795518.3651
2022-01-21 16:00:00+00:00,38855,38947,38689,38756,23016787.2786
2022-01-21 16:15:00+00:00,38760,39069,38715,38948,13999942.432
2022-01-21 16:30:00+00:00,38948,38948,38646,38671,15171702.1315
2022-01-21 16:45:00+00:00,38671,38742,38515,38727,11758194.7161
2022-01-21 17:00:00+00:00,38722,38756,38442,38469,13433229.1706
2022-01-21 17:15:00+00:00,38457,38552,38373,38502,13909137.563
2022-01-21 17:30:00+00:00,38499,38567,38294,38378,12417517.1741
2022-01-21 17:45:00+00:00,38374,38420,38282,38383,6933568.0075
2022-01-21 18:00:00+00:00,38380,38641,38373,38588,13434602.6805
2022-01-21 18:15:00+00:00,38582,38612,38068,38187,19538349.4577
2022-01-21 18:30:00+00:00,38184,38482,37763,38390,32553158.5496
2022-01-21 18:45:00+00:00,38386,38479,38216,38279,12797619.6163
2022-01-21 19:00:00+00:00,38279,38459,38234,38337,9054159.4679
2022-01-21 19:15:00+00:00,38343,38502,38191,38242,8422478.3452
2022-01-21 19:30:00+00:00,38238,38304,38023,38215,16590215.2996
2022-01-21 19:45:00+00:00,38222,38292,37948,37976,13602300.2848
2022-01-21 20:00:00+00:00,37986,38169,37600,37630,25815701.7798
2022-01-21 20:15:00+00:00,37650,38112,37597,37762,30083181.133
2022-01-21 20:30:00+00:00,37757,38386,37757,38202,30262708.4741
2022-01-21 20:45:00+00:00,38208,38470,37932,38400,31368657.3619
2022-01-21 21:00:00+00:00,38387,38451,38232,38232,13293066.2413
2022-01-21 21:15:00+00:00,38231,38321,37972,38018,9767284.8107
2022-01-21 21:30:00+00:00,38017,38091,37366,37472,46135340.0973
2022-01-21 21:45:00+00:00,37467,37472,36030,36678,70698645.6738
2022-01-21 22:00:00+00:00,36672,37167,36595,36833,47936082.7891
2022-01-21 22:15:00+00:00,36833,37020,36422,36986,24539400.1103
2022-01-21 22:30:00+00:00,36986,36987,36248,36417,18600539.9797
2022-01-21 22:45:00+00:00,36416,36544,35433,36099,88269377.304
2022-01-21 23:00:00+00:00,36096,36543,35821,36373,43535940.9637
2022-01-21 23:15:00+00:00,36373,36813,36294,36741,34994587.9571
2022-01-21 23:30:00+00:00,36739,36779,36374,36447,17966524.1087
2022-01-21 23:45:00+00:00,36434,36534,36312,36456,14789144.0866
2022-01-22 00:00:00+00:00,36456,36828,36217,36346,19346541.3715
2022-01-22 00:15:00+00:00,36353,36469,36150,36425,18079873.4405
2022-01-22 00:30:00+00:00,36421,36725,36392,36560,14601285.7561
2022-01-22 00:45:00+00:00,36558,36699,36479,36499,7505536.3435
2022-01-22 01:00:00+00:00,36497,36497,36221,36224,16723614.3848
2022-01-22 01:15:00+00:00,36225,36541,36196,36268,15591850.3079
2022-01-22 01:30:00+00:00,36285,36624,36212,36510,13171979.9461
2022-01-22 01:45:00+00:00,36503,36587,36413,36499,6716536.3471
2022-01-22 02:00:00+00:00,36499,36522,36315,36491,5931223.1042
2022-01-22 02:15:00+00:00,36495,36542,36279,36339,5924559.4249
2022-01-22 02:30:00+00:00,36336,36473,36290,36429,7589549.0779
2022-01-22 02:45:00+00:00,36429,36560,36350,36493,6171424.1515
2022-01-22 03:00:00+00:00,36492,36705,36483,36608,8763995.1024
2022-01-22 03:15:00+00:00,36608,36686,36512,36553,15047277.1098
2022-01-22 03:30:00+00:00,36550,36612,36011,36143,18706871.7456
2022-01-22 03:45:00+00:00,36139,36377,36114,36350,8876764.9877
2022-01-22 04:00:00+00:00,36350,36436,36270,36412,9132614.0499
2022-01-22 04:15:00+00:00,36403,36410,36300,36304,4577883.1153
2022-01-22 04:30:00+00:00,36306,36359,36208,36318,5842025.3154
2022-01-22 04:45:00+00:00,36325,36359,36253,36290,4848574.5243
2022-01-22 05:00:00+00:00,36286,36344,36181,36324,7765746.6661
2022-01-22 05:15:00+00:00,36325,36355,36149,36155,4654939.2373
2022-01-22 05:30:00+00:00,36154,36226,35893,35922,13351128.4258
2022-01-22 05:45:00+00:00,35926,36009,35622,35762,16281903.9956
2022-01-22 06:00:00+00:00,35761,35947,35705,35729,16504525.9136
2022-01-22 06:15:00+00:00,35732,35866,35571,35589,11554511.9637
2022-01-22 06:30:00+00:00,35578,35981,35394,35920,22679356.1813
2022-01-22 06:45:00+00:00,35924,35939,35621,35734,13603937.7752
2022-01-22 07:00:00+00:00,35733,35904,35596,35768,17758095.0691
2022-01-22 07:15:00+00:00,35758,35820,35263,35351,15972381.6738
2022-01-22 07:30:00+00:00,35350,35590,35132,35565,20575202.0297
2022-01-22 07:45:00+00:00,35564,35698,35416,35416,12026560.6935
2022-01-22 08:00:00+00:00,35416,35792,35400,35640,14462754.2667
2022-01-22 08:15:00+00:00,35647,35815,35494,35764,11124752.2513
2022-01-22 08:30:00+00:00,35764,35807,35643,35675,7646838.1033
2022-01-22 08:45:00+00:00,35675,35746,35577,35600,6846854.2098
2022-01-22 09:00:00+00:00,35612,35746,35395,35515,17720055.0614
2022-01-22 09:15:00+00:00,35515,35631,35387,35439,14546946.1703
2022-01-22 09:30:00+00:00,35439,35495,35012,35153,20700265.1662
2022-01-22 09:45:00+00:00,35146,35262,34657,34839,39613667.7408
2022-01-22 10:00:00+00:00,34829,34965,34029,34463,47461509.6233
2022-01-22 10:15:00+00:00,34461,35067,34278,34914,37230177.0944
2022-01-22 10:30:00+00:00,34910,35905,34881,35646,37896562.4537
2022-01-22 10:45:00+00:00,35639,35644,35227,35480,23307903.7311
2022-01-22 11:00:00+00:00,35486,35680,35269,35305,16972236.371
2022-01-22 11:15:00+00:00,35294,35456,35255,35382,8596961.1251
2022-01-22 11:30:00+00:00,35383,35436,35019,35074,13322219.5564
2022-01-22 11:45:00+00:00,35084,35508,34821,35406,18729300.8327
2022-01-22 12:00:00+00:00,35406,35697,35338,35576,11465848.2761
2022-01-22 12:15:00+00:00,35581,35896,35354,35387,15819603.2583
2022-01-22 12:30:00+00:00,35387,35688,35386,35584,8276745.1554
2022-01-22 12:45:00+00:00,35580,35871,35575,35769,10661589.8513
2022-01-22 13:00:00+00:00,35770,35838,35573,35822,10854415.7334
2022-01-22 13:15:00+00:00,35797,36198,35763,35782,14210976.9801
2022-01-22 13:30:00+00:00,35779,35868,35656,35711,5999643.2803
2022-01-22 13:45:00+00:00,35702,35759,35528,35588,7620147.3933
2022-01-22 14:00:00+00:00,35591,35641,35382,35382,6939990.979
2022-01-22 14:15:00+00:00,35382,35613,35380,35498,6444740.8535
2022-01-22 14:30:00+00:00,35498,35658,35409,35497,6531535.2719
2022-01-22 14:45:00+00:00,35497,35574,35001,35028,11316030.9741
2022-01-22 15:00:00+00:00,35028,35317,35013,35126,14139110.84
2022-01-22 15:15:00+00:00,35131,35248,34971,35031,9542024.4635
2022-01-22 15:30:00+00:00,35031,35167,34907,35024,9085427.246
2022-01-22 15:45:00+00:00,35018,35041,34813,34858,6877232.0338
2022-01-22 16:00:00+00:00,34855,35462,34528,35358,28060918.5352
2022-01-22 16:15:00+00:00,35353,35508,35150,35263,18955479.1782
2022-01-22 16:30:00+00:00,35261,35352,35116,35195,12889019.6404
2022-01-22 16:45:00+00:00,35192,35200,34849,35105,13868877.6557
2022-01-22 17:00:00+00:00,35101,35215,34730,34860,15178362.1053
2022-01-22 17:15:00+00:00,34857,35015,34602,34626,14072154.4213
2022-01-22 17:30:00+00:00,34628,34805,34620,34737,17257790.0235
2022-01-22 17:45:00+00:00,34735,34841,34501,34620,12140306.3732
2022-01-22 18:00:00+00:00,34608,34654,34267,34512,16000427.3718
2022-01-22 18:15:00+00:00,34507,34775,34393,34497,13635410.8233
2022-01-22 18:30:00+00:00,34496,34526,34300,34395,16508169.0679
2022-01-22 18:45:00+00:00,34397,34653,34380,34396,13252862.026
2022-01-22 19:00:00+00:00,34396,34675,34394,34630,12421449.1735
2022-01-22 19:15:00+00:00,34634,34715,34347,34425,13754690.7785
2022-01-22 19:30:00+00:00,34422,34686,34422,34624,11590324.6062
2022-01-22 19:45:00+00:00,34621,34849,34446,34523,16551278.9615
2022-01-22 20:00:00+00:00,34527,35350,34433,35265,19097750.366
2022-01-22 20:15:00+00:00,35261,35519,34850,34938,24423353.0256
2022-01-22 20:30:00+00:00,34941,35180,34929,34930,14226010.8197
2022-01-22 20:45:00+00:00,34930,35431,34678,35297,21534766.4508
2022-01-22 21:00:00+00:00,35289,35350,35093,35118,11522668.1049
2022-01-22 21:15:00+00:00,35117,35371,35104,35224,9592442.2424
2022-01-22 21:30:00+00:00,35215,35549,35166,35492,10457536.7259
2022-01-22 21:45:00+00:00,35491,35789,35332,35381,8653526.9494
2022-01-22 22:00:00+00:00,35387,35391,35147,35253,12507635.8721
2022-01-22 22:15:00+00:00,35253,35277,35022,35022,6253474.8903
2022-01-22 22:30:00+00:00,35022,35101,34868,34921,6134650.4709
2022-01-22 22:45:00+00:00,34921,34928,34734,34867,6291019.4744
2022-01-22 23:00:00+00:00,34877,34959,34751,34952,6834361.2239
2022-01-22 23:15:00+00:00,34948,35099,34890,35099,3852841.5542
2022-01-22 23:30:00+00:00,35100,35107,34893,34908,3144761.3339
2022-01-22 23:45:00+00:00,34907,35082,34886,35062,2438847.2028
2022-01-23 00:00:00+00:00,35064,35282,34945,35169,10154133.6022
2022-01-23 00:15:00+00:00,35165,35420,35101,35375,9441301.0444
2022-01-23 00:30:00+00:00,35374,35444,35256,35256,8238843.3544
2022-01-23 00:45:00+00:00,35258,35422,35254,35400,4131597.0488
2022-01-23 01:00:00+00:00,35400,35400,35279,35311,4435450.3007
2022-01-23 01:15:00+00:00,35312,35485,35268,35425,4942851.4003
2022-01-23 01:30:00+00:00,35425,35527,35352,35404,5279819.8543
2022-01-23 01:45:00+00:00,35404,35437,35306,35310,4746486.795
2022-01-23 02:00:00+00:00,35314,35349,35113,35137,4374621.1425
2022-01-23 02:15:00+00:00,35139,35200,35099,35158,3760676.8303
2022-01-23 02:30:00+00:00,35162,35265,35023,35037,5226196.1576
2022-01-23 02:45:00+00:00,35037,35108,34847,34882,6363191.4253
2022-01-23 03:00:00+00:00,34881,34969,34859,34887,3930192.2057
2022-01-23 03:15:00+00:00,34887,34995,34820,34922,5158081.8947
2022-01-23 03:30:00+00:00,34925,35102,34888,35055,3177046.1197
2022-01-23 03:45:00+00:00,35055,35105,35005,35066,3334251.353
2022-01-23 04:00:00+00:00,35059,35208,34961,35202,4190193.5521
2022-01-23 04:15:00+00:00,35200,35290,35121,35236,5276380.8397
2022-01-23 04:30:00+00:00,35230,35285,35176,35211,4415457.5938
2022-01-23 04:45:00+00:00,35202,35251,35155,35227,3200918.5199
2022-01-23 05:00:00+00:00,35228,35292,34959,35002,7079843.4934
2022-01-23 05:15:00+00:00,35004,35096,34958,35065,4738657.4271
2022-01-23 05:30:00+00:00,35065,35217,35065,35131,3840389.2458
2022-01-23 05:45:00+00:00,35139,35544,35073,35467,12458074.1805
2022-01-23 06:00:00+00:00,35460,35540,35296,35314,7540110.8491
2022-01-23 06:15:00+00:00,35315,35517,35302,35324,6862815.1721
2022-01-23 06:30:00+00:00,35323,35356,35187,35247,6770682.768
2022-01-23 06:45:00+00:00,35248,35307,35191,35284,2620110.262
2022-01-23 07:00:00+00:00,35279,35503,35231,35487,5751552.7383
2022-01-23 07:15:00+00:00,35495,35717,35477,35694,8680393.1156
2022-01-23 07:30:00+00:00,35694,35769,35586,35673,5865106.245
2022-01-23 07:45:00+00:00,35674,35675,35552,35583,3469357.8115
2022-01-23 08:00:00+00:00,35582,35966,35352,35695,21311481.753
2022-01-23 08:15:00+00:00,35701,35809,35445,35485,15192473.1824
2022-01-23 08:30:00+00:00,35485,35770,35453,35674,9368477.5441
2022-01-23 08:45:00+00:00,35670,35829,35596,35829,4170878.9204
2022-01-23 09:00:00+00:00,35830,35948,35748,35897,9295426.5038
2022-01-23 09:15:00+00:00,35898,36027,35801,36015,7295452.4814
2022-01-23 09:30:00+00:00,36019,36148,35898,35914,10037155.2759
2022-01-23 09:45:00+00:00,35919,35971,35862,35879,4263287.5671
2022-01-23 10:00:00+00:00,35882,35903,35722,35818,9089614.2807
2022-01-23 10:15:00+00:00,35818,35860,35668,35824,5876108.9789
2022-01-23 10:30:00+00:00,35825,35890,35771,35879,3572159.8987
2022-01-23 10:45:00+00:00,35879,35950,35663,35903,10679442.7517
2022-01-23 11:00:00+00:00,35905,35907,35811,35848,3165255.9186
2022-01-23 11:15:00+00:00,35850,35867,35714,35734,3393817.4725
2022-01-23 11:30:00+00:00,35734,35735,35623,35671,3339662.9825
2022-01-23 11:45:00+00:00,35673,35729,35638,35691,3347329.0717
2022-01-23 12:00:00+00:00,35691,35735,35606,35614,2899874.9998
2022-01-23 12:15:00+00:00,35614,35812,35571,35706,8775517.8348
2022-01-23 12:30:00+00:00,35706,35739,35628,35648,2910743.4711
2022-01-23 12:45:00+00:00,35648,35840,35620,35809,3145645.4185
2022-01-23 13:00:00+00:00,35806,35813,35712,35782,4003646.8614
2022-01-23 13:15:00+00:00,35778,35907,35770,35865,4750461.1761
2022-01-23 13:30:00+00:00,35869,35890,35792,35850,3823739.1155
2022-01-23 13:45:00+00:00,35848,36050,35844,35977,5564850.7937
2022-01-23 14:00:00+00:00,35976,36088,35753,35783,8356806.208
2022-01-23 14:15:00+00:00,35783,35786,35472,35612,12405406.8581
2022-01-23 14:30:00+00:00,35613,35624,35380,35449,6935601.9129
2022-01-23 14:45:00+00:00,35441,35488,35050,35339,19535446.4829
2022-01-23 15:00:00+00:00,35338,35374,35193,35207,7084370.2822
2022-01-23 15:15:00+00:00,35209,35369,35209,35272,5039543.0286
2022-01-23 15:30:00+00:00,35272,35272,35138,35195,3907111.4142
2022-01-23 15:45:00+00:00,35196,35349,35124,35293,6741899.466
2022-01-23 16:00:00+00:00,35293,35445,35243,35331,7648500.2494
2022-01-23 16:15:00+00:00,35328,35409,35186,35186,3640893.6736
2022-01-23 16:30:00+00:00,35186,35276,35162,35215,2709225.7419
2022-01-23 16:45:00+00:00,35216,35321,35198,35227,3442012.6925
2022-01-23 17:00:00+00:00,35228,35363,35201,35331,3736845.3852
2022-01-23 17:15:00+00:00,35332,35361,35251,35324,3646701.5108
2022-01-23 17:30:00+00:00,35326,35405,35299,35355,2327565.7152
2022-01-23 17:45:00+00:00,35359,35445,35332,35339,3634580.4014
2022-01-23 18:00:00+00:00,35339,35403,35245,35261,4584828.4037
2022-01-23 18:15:00+00:00,35266,35299,35021,35135,7074534.031
2022-01-23 18:30:00+00:00,35136,35237,35031,35144,6632519.1353
2022-01-23 18:45:00+00:00,35145,35168,34884,34967,11070602.4249
2022-01-23 19:00:00+00:00,34968,35065,34900,34930,3203986.7892
2022-01-23 19:15:00+00:00,34932,35138,34847,35104,6727173.199
2022-01-23 19:30:00+00:00,35103,35209,34666,34728,15688391.1605
2022-01-23 19:45:00+00:00,34728,34901,34613,34786,19166387.4498
2022-01-23 20:00:00+00:00,34787,35389,34727,35355,15532435.9516
2022-01-23 20:15:00+00:00,35352,35411,35071,35100,14069857.8095
2022-01-23 20:30:00+00:00,35099,35244,35076,35187,4635189.9717
2022-01-23 20:45:00+00:00,35186,35311,35164,35297,5892162.8865
2022-01-23 21:00:00+00:00,35301,35341,35112,35204,8055939.7536
2022-01-23 21:15:00+00:00,35201,35462,35186,35308,8455277.3248
2022-01-23 21:30:00+00:00,35304,35552,35219,35508,8356261.0705
2022-01-23 21:45:00+00:00,35506,35581,35341,35360,10042680.4996
2022-01-23 22:00:00+00:00,35360,35456,35287,35328,4903311.899
2022-01-23 22:15:00+00:00,35327,35489,35290,35389,5726379.4354
2022-01-23 22:30:00+00:00,35388,35419,35352,35375,2999321.7023
2022-01-23 22:45:00+00:00,35373,35555,35333,35523,3021873.1549
2022-01-23 23:00:00+00:00,35524,36447,35404,36391,31480117.4016
2022-01-23 23:15:00+00:00,36391,36520,36238,36348,22031779.377
2022-01-23 23:30:00+00:00,36352,36352,36133,36220,12780753.4368
2022-01-23 23:45:00+00:00,36221,36333,36221,36259,24201577.532
2022-01-24 00:00:00+00:00,36259,36261,35929,35988,12437314.4953
2022-01-24 00:15:00+00:00,35995,36063,35791,35834,11106750.9641
2022-01-24 00:30:00+00:00,35835,35920,35764,35795,7073257.1108
2022-01-24 00:45:00+00:00,35794,35955,35794,35853,3590083.7288
2022-01-24 01:00:00+00:00,35851,35996,35822,35910,4893328.6156
2022-01-24 01:15:00+00:00,35911,36056,35810,35813,4507099.7643
2022-01-24 01:30:00+00:00,35807,35807,35646,35698,6179161.8613
2022-01-24 01:45:00+00:00,35698,35732,35613,35664,6169456.0449
2022-01-24 02:00:00+00:00,35665,35723,35576,35620,4292124.8102
2022-01-24 02:15:00+00:00,35626,35671,35553,35592,3067988.1044
2022-01-24 02:30:00+00:00,35589,35640,35336,35423,7074138.8454
2022-01-24 02:45:00+00:00,35428,35498,35174,35211,10719454.279
2022-01-24 03:00:00+00:00,35211,35343,35180,35322,6546385.4123
2022-01-24 03:15:00+00:00,35333,35347,35214,35219,3574616.6944
2022-01-24 03:30:00+00:00,35222,35319,35222,35282,3085787.3096
2022-01-24 03:45:00+00:00,35282,35407,35280,35350,3847549.7211
2022-01-24 04:00:00+00:00,35350,35494,35320,35374,5188956.6996
2022-01-24 04:15:00+00:00,35372,35425,35336,35368,2806277.7376
2022-01-24 04:30:00+00:00,35366,35383,35216,35240,1714899.6853
2022-01-24 04:45:00+00:00,35241,35264,35070,35128,5940298.9226
2022-01-24 05:00:00+00:00,35127,35127,34999,35079,4302640.2712
2022-01-24 05:15:00+00:00,35080,35155,35023,35031,3627465.0716
2022-01-24 05:30:00+00:00,35031,35113,34938,35048,5317231.6181
2022-01-24 05:45:00+00:00,35049,35254,35042,35194,5180711.2673
2022-01-24 06:00:00+00:00,35187,35215,35066,35130,3687920.2034
2022-01-24 06:15:00+00:00,35130,35363,35104,35328,8124949.127
2022-01-24 06:30:00+00:00,35328,35357,35259,35346,2079812.2898
2022-01-24 06:45:00+00:00,35347,35347,35257,35270,1916565.9199
2022-01-24 07:00:00+00:00,35274,35274,35127,35138,4141171.4643
2022-01-24 07:15:00+00:00,35138,35326,35138,35248,2851024.829
2022-01-24 07:30:00+00:00,35248,35299,35001,35001,5727028.8007
2022-01-24 07:45:00+00:00,35009,35073,34830,34895,21831899.2785
2022-01-24 08:00:00+00:00,34900,35053,34870,35048,16198952.0473
2022-01-24 08:15:00+00:00,35041,35172,35027,35154,7239320.275
2022-01-24 08:30:00+00:00,35154,35236,35109,35152,5549236.2901
2022-01-24 08:45:00+00:00,35152,35596,34803,34970,28066944.9509
2022-01-24 09:00:00+00:00,34963,35105,34885,34911,11889462.3788
2022-01-24 09:15:00+00:00,34913,34948,34450,34743,30804738.3838
2022-01-24 09:30:00+00:00,34740,34841,34490,34532,21391835.2061
2022-01-24 09:45:00+00:00,34528,34694,34444,34515,13273531.6655
2022-01-24 10:00:00+00:00,34516,34593,33562,33853,34225370.2076
2022-01-24 10:15:00+00:00,33774,33984,33479,33540,37913073.7537
2022-01-24 10:30:00+00:00,33543,33774,33450,33609,24115240.1839
2022-01-24 10:45:00+00:00,33608,33744,33225,33288,21521596.0253
2022-01-24 11:00:00+00:00,33283,33917,33045,33848,30085096.448
2022-01-24 11:15:00+00:00,33848,34186,33692,33790,22484997.5476
2022-01-24 11:30:00+00:00,33780,33958,33615,33859,10970307.6923
2022-01-24 11:45:00+00:00,33864,33993,33644,33705,9158364.2811
2022-01-24 12:00:00+00:00,33705,33832,33550,33666,7822683.0363
2022-01-24 12:15:00+00:00,33659,33678,33443,33596,12165989.804
2022-01-24 12:30:00+00:00,33588,33687,33340,33396,15636281.9572
2022-01-24 12:45:00+00:00,33401,33667,33038,33089,22564156.2534
2022-01-24 13:00:00+00:00,33100,33769,32944,33494,31745312.7076
